file_name,gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,mean_char_acc,mean_word_acc,recognition_rate
0216.jpg,12,19,10,0.12986460882113054,0.475,0.8736868686868687,0.525,0.8333333333333334
0217.jpg,10,12,10,0.016215909090909093,0.12,0.981904761904762,0.8800000000000001,1.0
0218.jpg,5,8,4,0.027777777777777776,0.125,0.96875,0.875,0.8
0219.jpg,10,13,9,0.07868190874726823,0.4537037037037038,0.9180451030451032,0.5462962962962963,0.9
0220.jpg,10,15,10,0.02,0.1,0.9800000000000001,0.9,1.0
0221.jpg,9,10,4,0.011904761904761904,0.0625,0.9871794871794872,0.9375,0.4444444444444444
0222.jpg,16,18,11,0.09133644133644134,0.40404040404040403,0.9154534859080313,0.5454545454545454,0.6875
0223.jpg,11,14,7,0.1647525676937442,0.47619047619047616,0.8561507936507936,0.5238095238095238,0.6363636363636364
0224.jpg,11,14,7,0.14299027691884833,0.8571428571428571,0.8805991627420199,0.2857142857142857,0.6363636363636364
0225.jpg,7,7,6,0.14623015873015874,0.611111111111111,0.8470830639948287,0.38888888888888884,0.8571428571428571
0226.jpg,9,11,7,0.07227891156462585,0.4047619047619047,0.9250208855472014,0.5952380952380951,0.7777777777777778
0227.jpg,8,9,8,0.017973856209150325,0.13541666666666666,0.9841229838709677,0.8958333333333334,1.0
0228.jpg,8,13,7,0.11795162509448222,0.26666666666666666,0.9003515118421951,0.4761904761904762,0.875
0229.jpg,8,12,5,0.11692307692307694,0.4,0.9054545454545455,0.6,0.625
0230.jpg,7,12,4,0.11071428571428571,0.5,0.8892857142857143,0.5,0.5714285714285714
0231.jpg,10,16,3,0.18907563025210083,1.0,0.841025641025641,0.3333333333333333,0.3
0232.jpg,12,14,12,0.0640432098765432,0.22916666666666666,0.9464285714285715,0.7291666666666666,1.0
0233.jpg,8,10,8,0.03175675675675676,0.21875,0.9676470588235294,0.75,1.0
0234.jpg,4,18,3,0.07777777777777778,0.08333333333333333,0.9259259259259259,0.9166666666666666,0.75
0235.jpg,8,51,3,0.26275174101261056,0.7222222222222222,0.7688423958446841,0.0,0.375
0236.jpg,5,6,5,0.05789473684210526,0.11904761904761904,0.943939393939394,0.8809523809523808,1.0
0237.jpg,8,10,7,0.0,0.0,1.0,1.0,0.875
0238.jpg,13,24,5,0.24326537688093755,0.8333333333333333,0.7659595959595961,0.16666666666666666,0.38461538461538464
0239.jpg,11,21,2,0.18055555555555555,1.0,0.8497474747474747,0.0,0.18181818181818182
0240.jpg,10,13,8,0.02827548643978664,0.3166666666666667,0.9774074074074074,0.8083333333333332,0.8
0241.jpg,17,19,13,0.03963184020494705,0.19914529914529916,0.9681720765491382,0.4807692307692308,0.7647058823529411
0242.jpg,9,10,9,0.08848907084201202,0.6296296296296295,0.912805518068676,0.6296296296296295,1.0
